Date,Open,High,Low,Close,Adj Close,Volume
2019-02-01,198.000000,199.639999,196.539993,196.539993,173.287811,3174200
2019-02-04,195.800003,197.759995,194.789993,197.720001,174.328217,2400200
2019-02-05,198.119995,199.330002,196.860001,198.009995,174.583893,2601000
2019-02-06,197.179993,199.059998,195.830002,196.619995,173.358322,2063100
2019-02-07,195.279999,195.880005,191.050003,193.070007,170.228302,2948800
2019-02-08,191.720001,192.619995,188.220001,191.669998,168.993927,2757500
2019-02-11,192.880005,193.320007,191.070007,191.330002,168.694168,2056500
2019-02-12,193.050003,195.649994,193.000000,194.490005,171.480347,2392900
2019-02-13,195.919998,198.779999,194.600006,194.690002,171.656693,2757300
2019-02-14,192.210007,194.130005,189.440002,192.529999,169.752197,2865000
2019-02-15,193.210007,198.889999,193.100006,198.500000,175.015915,3065400
2019-02-19,196.660004,199.059998,195.610001,198.669998,175.165787,2558200
2019-02-20,198.729996,199.300003,197.509995,198.600006,175.104050,2266000
2019-02-21,198.970001,199.449997,195.050003,196.360001,173.129089,2785900
2019-02-22,196.600006,197.750000,195.199997,196.000000,172.811646,2626600
2019-02-25,198.000000,201.500000,197.710007,198.649994,175.148148,3032200
2019-02-26,198.470001,200.559998,196.550003,198.899994,175.368591,2499800
2019-02-27,198.500000,199.889999,197.119995,198.100006,175.368561,1804200
2019-02-28,198.039993,198.399994,196.009995,196.699997,174.129211,2964300
2019-03-01,198.750000,201.440002,197.429993,198.199997,175.457108,2580500
2019-03-04,198.809998,200.830002,194.149994,195.979996,173.491837,2683600
2019-03-05,195.850006,196.179993,193.000000,196.000000,173.509521,2338600
2019-03-06,195.899994,197.559998,194.529999,194.740005,172.394135,2247500
2019-03-07,193.130005,193.449997,190.080002,192.770004,170.650192,3567800
2019-03-08,190.399994,195.770004,189.710007,195.240005,172.836792,3162700
2019-03-11,197.229996,198.970001,195.729996,195.970001,173.482971,2669000
2019-03-12,196.000000,197.399994,195.690002,196.630005,174.067291,1977400
2019-03-13,197.750000,198.929993,196.520004,197.250000,174.616135,1904500
2019-03-14,197.320007,198.500000,196.699997,197.470001,174.810883,1482300
2019-03-15,197.160004,198.850006,196.850006,198.259995,175.510223,2985200
2019-03-18,199.179993,203.850006,198.919998,202.470001,179.237122,3354900
2019-03-19,204.880005,206.449997,200.779999,201.119995,178.042053,3284900
2019-03-20,200.330002,200.330002,193.970001,194.320007,172.022324,5033500
2019-03-21,192.899994,195.550003,191.750000,194.580002,172.252502,4031500
2019-03-22,192.669998,193.710007,187.779999,188.960007,167.277374,5703100
2019-03-25,189.330002,191.449997,186.500000,188.509995,166.878998,3751000
2019-03-26,190.029999,192.410004,188.690002,190.690002,168.808853,2910100
2019-03-27,190.600006,191.610001,188.740005,190.029999,168.224609,2343800
2019-03-28,190.740005,191.910004,189.289993,191.179993,169.242645,2343400
2019-03-29,192.679993,193.110001,191.139999,191.990005,169.959717,2632800
2019-04-01,194.000000,198.089996,193.610001,196.740005,174.164658,3562600
2019-04-02,196.240005,197.759995,195.399994,197.500000,174.837418,2247000
2019-04-03,199.250000,201.089996,198.539993,200.860001,177.811874,3227900
2019-04-04,200.800003,204.289993,200.500000,202.229996,179.024673,2582300
2019-04-05,203.380005,205.500000,202.059998,202.380005,179.157486,2447100
2019-04-08,202.789993,203.630005,201.179993,202.539993,179.299103,1891500
2019-04-09,201.229996,201.589996,198.860001,200.619995,177.599411,2400900
2019-04-10,201.800003,203.169998,200.270004,202.979996,179.688644,1907100
2019-04-11,204.229996,205.449997,201.570007,202.830002,179.555847,2802100
2019-04-12,207.000000,209.970001,206.369995,207.839996,183.990921,5096600
2019-04-15,204.110001,205.740005,199.699997,199.910004,176.970917,6617200
2019-04-16,199.619995,202.940002,199.240005,201.839996,178.679443,4852600
2019-04-17,201.960007,208.500000,201.779999,207.899994,184.044067,4195300
2019-04-18,207.089996,207.860001,205.149994,205.910004,182.282379,2874300
2019-04-22,205.119995,205.589996,204.139999,204.600006,181.122757,1591400
2019-04-23,204.250000,205.190002,202.740005,204.139999,180.715500,2120900
2019-04-24,203.000000,203.520004,199.729996,200.539993,177.528610,4606100
2019-04-25,199.699997,202.559998,199.100006,201.399994,178.289917,2075300
2019-04-26,201.729996,203.119995,200.320007,203.080002,179.777145,1543100
2019-04-29,203.500000,208.000000,203.270004,206.919998,183.176514,2997000
2019-04-30,206.940002,207.990005,204.149994,205.919998,182.291245,1833000
2019-05-01,206.399994,208.410004,204.029999,204.729996,181.237778,1981800
2019-05-02,204.429993,206.220001,203.119995,204.990005,181.467972,1514700
2019-05-03,206.009995,208.750000,205.669998,207.520004,183.707703,1897600
2019-05-06,202.800003,206.979996,201.710007,206.429993,182.742737,1927800
2019-05-07,203.339996,204.000000,201.009995,202.630005,179.378784,2839500
2019-05-08,201.399994,203.199997,200.800003,200.949997,177.891541,1817600
2019-05-09,199.509995,202.220001,197.910004,201.630005,178.493546,2333400
2019-05-10,200.979996,202.100006,198.990005,202.050003,178.865356,2089400
2019-05-13,197.899994,197.899994,194.000000,194.970001,172.597748,3605600
2019-05-14,194.990005,198.130005,194.899994,196.279999,173.757370,2463300
2019-05-15,194.639999,197.589996,193.419998,196.399994,173.863632,2271100
2019-05-16,196.630005,200.000000,196.619995,199.139999,176.289230,2008100
2019-05-17,196.300003,199.089996,196.300003,197.429993,174.775467,1928300
2019-05-20,197.089996,197.779999,195.570007,197.240005,174.607285,2483400
2019-05-21,198.660004,199.320007,198.000000,199.110001,176.262680,2327600
2019-05-22,197.440002,198.479996,195.460007,195.520004,173.084625,2427200
2019-05-23,193.000000,193.000000,189.559998,191.970001,169.942001,3184100
2019-05-24,192.889999,194.070007,191.679993,193.000000,170.853775,1637200
2019-05-28,192.000000,193.309998,189.389999,189.440002,167.702301,3040000
2019-05-29,187.740005,188.649994,184.919998,188.050003,167.222122,2815800
2019-05-30,188.089996,189.369995,186.009995,187.369995,166.617416,1919300
2019-05-31,184.770004,184.889999,182.309998,182.490005,162.277878,2640100
2019-06-03,181.699997,183.490005,180.729996,183.190002,162.900391,2857800
2019-06-04,186.179993,189.990005,185.710007,189.880005,168.849396,2420800
2019-06-05,190.100006,190.160004,187.009995,188.440002,167.568909,1967800
2019-06-06,188.059998,190.740005,187.309998,189.809998,168.787155,1653500
2019-06-07,189.880005,190.610001,188.520004,189.809998,168.787155,1838600
2019-06-10,191.399994,197.000000,191.399994,194.119995,172.619827,2372000
2019-06-11,195.300003,196.119995,193.509995,194.729996,173.162231,1632200
2019-06-12,193.610001,194.050003,189.830002,190.220001,169.151779,2059400
2019-06-13,190.410004,192.250000,190.070007,191.449997,170.245514,1411400
2019-06-14,191.289993,192.169998,189.309998,191.660004,170.432297,1403900
2019-06-17,192.020004,193.229996,190.740005,190.830002,169.694199,1155600
2019-06-18,190.669998,197.130005,190.669998,194.979996,173.384598,2363000
2019-06-19,195.350006,197.610001,194.789993,195.639999,173.971481,2196800
2019-06-20,197.500000,198.190002,193.610001,195.699997,174.024796,2749300
2019-06-21,195.339996,198.339996,193.970001,195.940002,174.238235,3365500
2019-06-24,196.529999,199.350006,196.029999,197.490005,175.616562,2069800
2019-06-25,197.500000,197.520004,194.009995,196.059998,174.344940,1828300
2019-06-26,196.500000,197.869995,196.119995,197.009995,175.189713,1649900
2019-06-27,197.570007,199.610001,196.759995,199.320007,177.243896,2239200
2019-06-28,203.500000,205.839996,202.940002,204.600006,181.939117,4854900
2019-07-01,208.000000,209.850006,205.740005,206.860001,183.948776,2465700
2019-07-02,205.399994,206.309998,204.160004,205.979996,183.166245,1621400
2019-07-03,207.300003,207.399994,205.229996,206.039993,183.219574,978800
2019-07-05,206.860001,208.759995,206.199997,207.899994,184.873581,1511400
2019-07-08,206.360001,207.250000,204.710007,205.750000,182.961716,1853900
2019-07-09,203.750000,207.940002,203.539993,207.770004,184.757980,1812100
2019-07-10,207.179993,208.990005,205.649994,205.970001,183.157364,1779800
2019-07-11,206.199997,212.589996,206.000000,211.350006,187.941452,3691600
2019-07-12,212.000000,214.190002,210.789993,213.940002,190.244614,2626000
2019-07-15,214.110001,214.600006,209.789993,211.580002,188.145966,2600200
2019-07-16,214.800003,217.330002,212.550003,215.520004,191.649582,5283700
2019-07-17,213.830002,215.779999,213.160004,213.300003,189.675476,2583500
2019-07-18,212.710007,215.830002,211.750000,214.520004,190.760376,2858100
2019-07-19,214.020004,215.770004,213.350006,213.520004,189.871109,1822300
2019-07-22,213.399994,214.860001,212.309998,214.000000,190.297958,1907100
2019-07-23,214.949997,220.000000,214.949997,219.429993,195.126541,3330600
2019-07-24,219.250000,222.089996,218.630005,222.029999,197.438568,3180000
2019-07-25,221.770004,221.770004,218.229996,219.979996,195.615631,2776700
2019-07-26,220.449997,222.240005,220.369995,222.139999,197.536392,2304500
2019-07-29,221.000000,222.130005,220.199997,220.320007,195.917984,1372800
2019-07-30,218.490005,221.990005,217.330002,221.399994,196.878342,1644600
2019-07-31,221.240005,221.979996,219.009995,220.130005,195.749008,1991100
2019-08-01,219.350006,219.949997,210.759995,211.600006,188.163788,3070100
2019-08-02,211.580002,211.580002,205.309998,209.369995,186.180740,2503000
2019-08-05,205.820007,205.820007,199.580002,201.679993,179.342468,2794200
2019-08-06,203.559998,206.070007,200.889999,206.009995,183.192917,2349400
2019-08-07,201.110001,205.960007,199.050003,205.740005,182.952820,2454200
2019-08-08,207.169998,207.800003,203.539993,207.000000,184.073257,2342200
2019-08-09,205.619995,208.300003,203.860001,206.899994,183.984344,1790100
2019-08-12,203.279999,204.149994,200.479996,201.520004,179.200180,1479300
2019-08-13,201.509995,206.600006,200.229996,204.110001,181.503357,2115900
2019-08-14,199.800003,199.910004,195.059998,195.559998,173.900330,3025100
2019-08-15,195.910004,196.970001,193.710007,196.179993,174.451630,1981900
2019-08-16,197.029999,200.669998,197.000000,199.419998,177.332794,1878700
2019-08-19,203.809998,204.449997,201.820007,202.199997,179.804886,1646100
2019-08-20,200.210007,201.990005,199.699997,199.979996,177.830765,1545600
2019-08-21,202.740005,203.020004,200.169998,200.679993,178.453232,1160800
2019-08-22,202.279999,203.449997,200.910004,202.419998,180.000488,1275900
2019-08-23,200.809998,201.880005,195.190002,196.199997,174.469421,2200500
2019-08-26,198.270004,199.710007,198.000000,199.649994,177.537354,1441900
2019-08-27,200.330002,200.860001,196.500000,198.070007,176.132339,1513300
2019-08-28,196.570007,201.470001,196.250000,200.419998,178.222061,1437800
2019-08-29,201.360001,204.369995,201.360001,203.440002,182.042969,1816800
2019-08-30,204.850006,205.210007,203.009995,203.910004,182.463486,1529600
2019-09-03,201.100006,201.610001,196.580002,198.970001,178.043060,2633600
2019-09-04,201.490005,202.100006,200.050003,201.729996,180.512772,1720600
2019-09-05,205.270004,208.929993,205.039993,207.050003,185.273209,2237900
2019-09-06,207.059998,208.250000,205.570007,207.210007,185.416443,1438800
2019-09-09,209.220001,213.880005,208.440002,211.979996,189.684753,2734500
2019-09-10,213.500000,217.089996,213.220001,215.630005,192.950821,2615800
2019-09-11,215.210007,216.850006,213.360001,216.800003,193.997803,1886300
2019-09-12,216.380005,220.759995,215.149994,218.740005,195.733734,2913800
2019-09-13,220.350006,221.500000,219.199997,219.899994,196.771744,2722400
2019-09-16,217.820007,219.330002,216.320007,217.220001,194.373627,2205500
2019-09-17,215.800003,216.139999,212.539993,215.910004,193.201370,2429100
2019-09-18,214.830002,217.889999,213.300003,217.080002,194.248306,2474900
2019-09-19,217.580002,217.929993,215.059998,215.229996,192.592896,1596200
2019-09-20,214.660004,216.679993,213.630005,213.740005,191.259628,5458900
2019-09-23,212.850006,214.110001,211.559998,213.460007,191.009048,1485500
2019-09-24,214.039993,214.199997,206.800003,207.750000,185.899628,2837600
2019-09-25,207.960007,211.089996,207.449997,210.029999,187.939819,1593400
2019-09-26,209.050003,209.970001,208.110001,208.220001,186.320221,1685500
2019-09-27,209.850006,210.550003,208.089996,208.970001,186.991333,1530900
2019-09-30,209.710007,209.710007,206.830002,207.229996,185.434341,1794500
2019-10-01,207.009995,209.380005,202.610001,202.690002,181.371811,3156200
2019-10-02,201.690002,201.880005,197.600006,198.250000,177.398819,3386800
2019-10-03,197.610001,198.369995,193.990005,197.240005,176.495010,2914500
2019-10-04,196.990005,201.229996,196.039993,200.800003,179.680603,3021100
2019-10-07,200.789993,202.529999,199.470001,200.399994,179.322662,2202200
2019-10-08,197.600006,198.949997,195.919998,197.369995,176.611359,2654900
2019-10-09,198.190002,198.979996,196.679993,196.850006,176.146057,2443500
2019-10-10,197.589996,201.320007,197.539993,199.869995,178.848404,2108000
2019-10-11,203.720001,207.289993,203.720001,204.679993,183.152496,3334300
2019-10-14,203.830002,206.169998,202.919998,205.820007,184.172607,2286100
2019-10-15,202.000000,208.240005,198.610001,206.460007,184.745331,8241900
2019-10-16,206.169998,208.619995,206.100006,207.419998,185.604340,3405800
2019-10-17,208.289993,208.929993,204.389999,206.460007,184.745331,2876500
2019-10-18,204.990005,208.059998,204.990005,206.520004,184.798996,2207000
2019-10-21,208.669998,210.860001,207.679993,209.250000,187.241837,1934900
2019-10-22,209.589996,211.649994,208.309998,209.600006,187.555099,1868000
2019-10-23,209.220001,212.020004,209.000000,211.320007,189.094162,1574500
2019-10-24,211.610001,213.149994,209.779999,211.050003,188.852570,1266500
2019-10-25,210.179993,215.419998,210.179993,214.229996,191.698105,2602100
2019-10-28,216.320007,218.919998,215.690002,217.750000,194.847855,2707800
2019-10-29,217.220001,219.279999,216.449997,217.639999,194.749451,2030800
2019-10-30,217.020004,217.050003,213.809998,215.809998,193.111893,1584900
2019-10-31,215.149994,215.360001,211.320007,213.380005,190.937485,1876200
2019-11-01,215.259995,217.889999,214.750000,217.389999,194.525711,2112300
2019-11-04,219.699997,220.690002,218.570007,219.869995,196.744888,2538100
2019-11-05,220.800003,221.779999,218.470001,218.639999,195.644241,2525100
2019-11-06,218.009995,219.070007,216.550003,218.419998,195.447403,1863000
2019-11-07,220.770004,224.770004,220.410004,223.289993,199.805176,3748600
2019-11-08,223.000000,223.229996,221.100006,222.910004,199.465164,1610800
2019-11-11,220.899994,221.410004,218.520004,219.029999,195.993240,2754500
2019-11-12,218.559998,221.110001,217.929993,220.410004,197.228104,1891600
2019-11-13,218.389999,219.839996,217.009995,219.320007,196.252731,1756000
2019-11-14,218.789993,220.470001,218.029999,219.429993,196.351151,1483100
2019-11-15,220.000000,221.089996,219.039993,220.250000,197.084930,1693100
2019-11-18,219.729996,219.949997,218.039993,219.729996,196.619598,1603400
2019-11-19,220.559998,220.679993,218.309998,220.039993,196.896988,1817100
2019-11-20,218.360001,219.470001,216.399994,217.910004,194.991043,2177700
2019-11-21,218.600006,219.320007,216.820007,218.229996,195.277359,1677700
2019-11-22,218.000000,220.710007,218.000000,220.279999,197.111740,1529100
2019-11-25,220.889999,223.949997,220.889999,222.750000,199.321991,2181800
2019-11-26,222.679993,222.759995,221.110001,222.449997,199.053528,1926300
2019-11-27,223.449997,224.279999,221.860001,222.949997,199.500931,1614600
2019-11-29,220.880005,222.000000,220.410004,221.350006,199.186005,770400
2019-12-02,220.970001,221.800003,217.080002,217.639999,195.847488,2118500
2019-12-03,215.429993,215.429993,210.000000,212.240005,190.988205,3207100
2019-12-04,213.539993,216.990005,212.380005,215.940002,194.317719,1583600
2019-12-05,217.149994,217.630005,215.419998,217.139999,195.397552,1329300
2019-12-06,219.949997,225.399994,218.820007,224.610001,202.119568,4229400
2019-12-09,224.610001,224.649994,221.770004,221.809998,199.599960,2134600
2019-12-10,221.669998,222.880005,220.550003,221.880005,199.662918,1854100
2019-12-11,222.250000,222.850006,220.839996,221.190002,199.042023,1778600
2019-12-12,221.910004,226.779999,220.600006,226.050003,203.415390,2974300
2019-12-13,226.720001,227.990005,223.699997,225.000000,202.470505,1908200
2019-12-16,228.500000,230.699997,227.869995,228.039993,205.206100,3218400
2019-12-17,230.000000,232.070007,228.800003,231.149994,208.004684,3590000
2019-12-18,231.970001,232.199997,229.940002,230.449997,207.374802,2280800
2019-12-19,230.949997,231.389999,228.960007,229.940002,206.915863,2418100
2019-12-20,230.960007,231.289993,228.619995,228.929993,206.007004,3715500
2019-12-23,229.660004,230.479996,228.410004,229.089996,206.150970,1670400
2019-12-24,228.979996,229.949997,228.369995,229.910004,206.888916,467700
2019-12-26,230.259995,232.199997,229.990005,231.210007,208.058746,1704000
2019-12-27,231.809998,232.210007,230.470001,230.660004,207.563782,1343900
2019-12-30,231.679993,231.679993,229.500000,229.800003,206.789886,1494500
2019-12-31,229.710007,229.970001,228.669998,229.929993,206.906876,1447200
2020-01-02,231.000000,234.639999,230.160004,234.320007,210.857300,3736300
2020-01-03,231.600006,232.610001,230.300003,231.580002,208.391663,2274500
2020-01-06,229.929993,234.020004,229.490005,233.949997,210.524368,3329300
2020-01-07,235.000000,237.770004,234.759995,235.490005,211.910156,5255200
2020-01-08,235.679993,239.750000,235.479996,237.759995,213.952866,3564700
2020-01-09,241.339996,243.399994,239.820007,242.600006,218.308243,3980700
2020-01-10,242.750000,243.389999,241.389999,242.110001,217.867264,2248100
2020-01-13,244.440002,246.110001,243.000000,245.210007,220.656860,3359200
2020-01-14,245.320007,248.520004,244.600006,245.660004,221.061798,4302800
2020-01-15,242.000000,249.500000,239.160004,245.210007,220.656860,5411200
2020-01-16,247.009995,249.820007,246.229996,249.720001,224.715271,3968400
2020-01-17,250.229996,250.460007,248.000000,249.460007,224.481323,3108400
2020-01-21,247.210007,248.850006,245.600006,245.699997,221.097794,2492400
2020-01-22,246.610001,248.520004,246.339996,247.050003,222.312622,2030900
2020-01-23,244.500000,247.000000,242.880005,245.580002,220.989807,2806800
2020-01-24,245.070007,245.710007,240.600006,241.919998,217.696320,2877400
2020-01-27,236.369995,238.990005,235.009995,238.139999,214.294785,2506200
2020-01-28,239.490005,243.580002,238.050003,242.580002,218.290207,3123000
2020-01-29,244.520004,246.500000,239.570007,240.119995,216.076553,3711600
2020-01-30,237.690002,244.339996,236.729996,244.130005,219.685028,3261700
2020-01-31,241.990005,242.889999,236.880005,237.750000,213.943878,3482800
2020-02-03,238.360001,242.389999,238.050003,239.009995,215.077682,2733000
2020-02-04,242.880005,243.740005,241.550003,241.940002,217.714310,3052500
2020-02-05,244.990005,245.130005,243.000000,244.300003,219.838013,3126600
2020-02-06,245.350006,245.770004,241.179993,241.820007,217.606339,2225600
2020-02-07,239.750000,240.520004,236.550003,238.000000,214.168823,3006500
2020-02-10,237.399994,237.869995,235.460007,237.360001,213.592911,2591300
2020-02-11,239.000000,239.550003,236.220001,236.460007,212.782990,2238800
2020-02-12,238.009995,241.179993,237.720001,238.649994,214.753738,2119200
2020-02-13,237.850006,238.970001,236.570007,238.350006,214.483780,1461300
2020-02-14,237.940002,239.009995,236.229996,237.080002,213.340942,1718700
2020-02-18,236.550003,237.070007,231.199997,233.210007,209.858444,2736500
2020-02-19,235.000000,237.800003,233.279999,237.330002,213.565918,2207100
2020-02-20,236.410004,236.899994,231.250000,232.729996,209.426514,3183700
2020-02-21,230.910004,231.800003,228.369995,230.619995,207.527771,3081600
2020-02-24,223.229996,226.690002,222.539993,224.539993,202.056580,4139400
2020-02-25,224.779999,225.869995,215.889999,217.610001,195.820526,5343100
2020-02-26,218.699997,220.000000,214.759995,215.779999,194.173737,4171100
2020-02-27,210.490005,213.479996,205.369995,205.690002,185.094070,5848200
2020-02-28,199.089996,202.250000,194.850006,200.770004,181.771301,6727100
2020-03-02,201.410004,209.619995,197.630005,209.470001,189.648071,5285500
2020-03-03,209.000000,211.789993,202.119995,203.429993,184.179626,5677200
2020-03-04,205.839996,208.919998,202.699997,208.740005,188.987152,3520400
2020-03-05,201.330002,203.470001,196.949997,198.789993,179.978699,4151500
2020-03-06,190.679993,196.300003,189.279999,192.850006,174.600815,5071900
2020-03-09,173.580002,179.250000,170.160004,172.809998,156.457169,6443000
2020-03-10,181.619995,185.399994,173.289993,184.350006,166.905136,6803900
2020-03-11,178.479996,180.770004,170.970001,171.889999,155.624222,5314000
2020-03-12,160.000000,166.750000,150.000000,150.679993,136.421310,8357700
2020-03-13,162.820007,177.559998,152.350006,177.169998,160.404602,6368400
2020-03-16,150.229996,169.539993,150.000000,154.660004,140.024704,6888000
2020-03-17,157.000000,166.740005,150.000000,158.669998,143.655212,6876300
2020-03-18,150.000000,155.970001,135.410004,140.020004,126.770020,9543200
2020-03-19,137.380005,152.490005,130.850006,149.490005,135.343918,6548200
2020-03-20,148.990005,149.190002,138.289993,138.410004,125.312401,7561300
2020-03-23,136.029999,141.940002,133.259995,134.970001,122.197929,5472600
2020-03-24,144.320007,153.899994,143.630005,153.600006,139.064972,6647400
2020-03-25,154.600006,162.210007,145.320007,155.130005,140.450226,8587800
2020-03-26,156.369995,167.660004,154.309998,165.789993,150.101440,6762200
2020-03-27,159.080002,163.729996,157.000000,158.339996,143.356461,4186700
2020-03-30,158.520004,160.429993,153.179993,159.619995,144.515305,4152800
2020-03-31,158.130005,161.100006,153.720001,154.589996,139.961304,3588200
2020-04-01,146.100006,149.570007,145.000000,145.289993,131.541351,4689100
2020-04-02,143.020004,150.449997,141.669998,149.929993,135.742249,4446900
2020-04-03,149.199997,150.919998,145.229996,146.929993,133.026138,2801600
2020-04-06,155.470001,158.929993,153.770004,158.229996,143.256836,4689400
2020-04-07,166.000000,169.139999,162.449997,166.020004,150.309677,4953500
2020-04-08,168.550003,178.100006,168.550003,176.960007,160.214478,5194800
2020-04-09,180.580002,187.330002,179.770004,184.259995,166.823639,6445800
2020-04-13,183.850006,184.970001,179.130005,179.179993,162.224365,4774300
2020-04-14,182.350006,183.380005,174.539993,178.229996,161.364288,4149600
2020-04-15,170.630005,181.679993,169.149994,178.520004,161.626846,6042700
2020-04-16,177.220001,178.440002,172.389999,177.039993,160.286896,4662200
2020-04-17,183.490005,185.279999,178.289993,183.490005,166.126526,5426700
2020-04-20,179.699997,186.320007,178.020004,180.399994,163.328949,4674800
2020-04-21,175.440002,179.199997,173.660004,173.809998,157.362534,3819000
2020-04-22,177.500000,178.179993,174.470001,175.979996,159.327179,2314500
2020-04-23,177.000000,179.070007,174.449997,175.050003,158.485184,2013300
2020-04-24,177.000000,177.949997,173.490005,177.000000,160.250671,2024400
2020-04-27,179.100006,184.250000,178.720001,183.539993,166.171783,2743100
2020-04-28,189.160004,190.419998,184.869995,187.009995,169.313416,3344700
2020-04-29,192.610001,193.720001,189.570007,190.029999,172.047638,3086300
2020-04-30,186.000000,187.550003,182.899994,183.419998,166.063156,2695400
2020-05-01,179.000000,179.600006,176.649994,177.100006,160.341217,2650200
2020-05-04,175.000000,176.309998,171.720001,176.029999,159.372452,2990100
2020-05-05,179.100006,182.600006,178.139999,178.300003,161.427658,3272600
2020-05-06,179.679993,181.199997,175.210007,176.919998,160.178238,2408700
2020-05-07,179.179993,183.380005,179.179993,182.320007,165.067276,2480100
2020-05-08,185.029999,185.910004,182.740005,185.389999,167.846741,2277500
2020-05-11,182.539993,184.850006,181.259995,183.160004,165.827759,2212200
2020-05-12,183.889999,184.300003,176.750000,177.210007,160.440842,3549200
2020-05-13,175.660004,176.880005,170.759995,171.800003,155.542755,3445300
2020-05-14,169.039993,174.779999,165.360001,174.449997,157.941971,4176700
2020-05-15,173.479996,174.089996,170.580002,171.869995,155.606110,2867800
2020-05-18,177.710007,183.100006,175.240005,181.880005,164.668884,4505800
2020-05-19,180.559998,182.190002,177.720001,177.830002,161.002151,2210500
2020-05-20,180.949997,183.830002,180.300003,181.440002,164.270538,2599900
2020-05-21,180.199997,181.169998,177.679993,180.100006,163.057358,2153500
2020-05-22,180.029999,180.639999,178.059998,179.929993,162.903381,2176400
2020-05-26,185.630005,197.100006,185.220001,196.059998,177.507034,5971200
2020-05-27,203.000000,210.710007,200.009995,209.660004,189.820099,8182100
2020-05-28,210.839996,211.309998,201.210007,201.220001,182.178772,4886100
2020-05-29,197.229996,200.919998,194.649994,196.490005,179.008377,3822600
2020-06-01,197.309998,201.770004,195.119995,199.929993,182.142334,2230800
2020-06-02,203.770004,206.500000,201.320007,204.139999,185.977768,4128700
2020-06-03,208.490005,211.929993,206.429993,210.570007,191.835678,3471900
2020-06-04,208.789993,214.990005,207.960007,214.820007,195.707581,3522300
2020-06-05,222.000000,222.979996,217.660004,217.919998,198.531769,4737600
2020-06-08,220.020004,222.259995,218.240005,220.809998,201.164642,3260300
2020-06-09,215.740005,220.020004,215.160004,218.100006,198.695740,2478400
2020-06-10,217.389999,219.850006,212.800003,213.520004,194.523239,3091200
2020-06-11,204.699997,206.899994,194.020004,194.130005,176.858353,4923400
2020-06-12,200.619995,202.940002,196.210007,201.779999,183.827698,3380800
2020-06-15,195.729996,206.990005,195.149994,206.309998,187.954681,3467400
2020-06-16,214.979996,214.979996,203.729996,209.589996,190.942886,3099100
2020-06-17,210.000000,210.789993,205.440002,206.190002,187.845337,1798300
2020-06-18,203.990005,207.259995,202.669998,203.839996,185.704468,2051700
2020-06-19,207.050003,207.419998,200.970001,201.630005,183.691086,4962400
2020-06-22,200.990005,204.580002,200.000000,203.419998,185.321854,1806900
2020-06-23,206.500000,207.509995,203.639999,204.779999,186.560806,2451800
2020-06-24,202.339996,202.610001,197.380005,198.020004,180.402252,2756700
2020-06-25,197.860001,207.389999,197.610001,207.100006,188.674438,3466500
2020-06-26,199.000000,200.240005,188.509995,189.190002,172.357849,9530700
2020-06-29,191.380005,193.899994,188.660004,193.470001,176.257050,3736000
2020-06-30,193.839996,198.410004,193.619995,197.619995,180.037811,3102800
2020-07-01,198.880005,199.740005,195.520004,197.570007,179.992325,2620100
2020-07-02,202.500000,203.000000,197.130005,197.399994,179.837402,2699400
2020-07-06,201.339996,207.789993,201.130005,207.360001,188.911270,3567700
2020-07-07,205.500000,205.710007,199.190002,199.360001,181.623001,2853500
2020-07-08,199.539993,203.250000,199.020004,202.250000,184.255920,2789700
2020-07-09,202.110001,202.500000,195.000000,196.830002,179.318115,3160100
2020-07-10,196.869995,206.320007,196.830002,205.559998,187.271423,4414800
2020-07-13,209.000000,212.979996,207.000000,208.880005,190.296066,4449600
2020-07-14,211.429993,214.300003,207.009995,214.009995,194.969620,5202000
2020-07-15,224.369995,225.240005,214.690002,216.899994,197.602509,12516700
2020-07-16,213.509995,220.460007,213.500000,214.669998,195.570938,5769600
2020-07-17,214.899994,215.169998,211.250000,211.410004,192.600952,3614300
2020-07-20,210.729996,213.169998,210.250000,211.710007,192.874237,2268700
2020-07-21,212.250000,213.809998,210.389999,212.020004,193.156677,3393500
2020-07-22,210.500000,211.000000,205.350006,206.000000,187.672256,4978400
2020-07-23,205.100006,206.020004,202.050003,203.020004,184.957382,4088600
2020-07-24,203.000000,204.929993,201.320007,201.470001,183.545303,3191500
2020-07-27,200.100006,204.179993,199.589996,203.020004,184.957382,2601200
2020-07-28,201.910004,203.600006,201.089996,201.619995,183.681931,2139600
2020-07-29,201.699997,203.889999,199.619995,202.580002,184.556549,2635000
2020-07-30,199.500000,199.990005,196.300003,199.529999,181.777893,3057900
2020-07-31,199.839996,199.839996,196.509995,197.960007,180.347565,2399700
2020-08-03,198.490005,199.880005,196.529999,199.389999,181.650375,2294600
2020-08-04,199.350006,201.720001,198.479996,201.639999,183.700180,1944700
2020-08-05,203.169998,204.809998,203.009995,204.520004,186.323975,2232400
2020-08-06,205.000000,206.289993,203.830002,204.250000,186.077957,1882400
2020-08-07,203.479996,208.800003,202.449997,208.270004,189.740326,3075000
2020-08-10,209.589996,210.639999,208.039993,209.380005,190.751541,2432800
2020-08-11,212.720001,216.949997,210.529999,211.059998,192.282059,4042700
2020-08-12,214.699997,215.949997,209.270004,212.130005,193.256866,2439400
2020-08-13,210.410004,212.199997,207.690002,208.389999,189.849625,2219900
2020-08-14,207.460007,209.479996,206.610001,207.970001,189.467010,2287600
